URL,List Entry Number,Heritage Category,Grade,Heritage Asset Name,Alternative Name,Monument Type,Period Name,Phase Display Date,Main Material,Covering Material,Address Line 1,Address Line2,Address Line3,Address Line4,Address Line5,Post Town,Post Code,Parish,District/Unitary Authority,County,Locality,NGR,Latitude,Longitude,First Designated Date,Last Amendment Date,Legacy Number
https://historicengland.org.uk/listing/the-list/list-entry/1041445,1041445,Listing,II,PANT,,"DRINKING FOUNTAIN, LAMP BRACKET, TROUGH, ","POST MEDIEVAL, ","1790, 1875, ","GRANITE, ",,PANT,,POTTERGATE,,,,,Alnwick,Northumberland,,,NU 18525 13468,55.41478657,-1.70893731,25 August 1977,25 August 1977,235836
https://historicengland.org.uk/listing/the-list/list-entry/1041446,1041446,Listing,II,GROVE HOUSE,,"HOUSE, SHOP, ","POST MEDIEVAL, ","c1831, Early C19, ","ASHLAR, ","SLATE, ",,17,GREEN BATT,,,,,Alnwick,Northumberland,,,NU 18548 13096,55.41144263,-1.70859835,25 August 1977,25 August 1977,235747
,,,,,,,,,,,GROVE HOUSE,4 AND 6,HOWICK STREET,,,,,Alnwick,Northumberland,,,NU 18548 13096,55.41144263,-1.70859835,25 August 1977,25 August 1977,235747
https://historicengland.org.uk/listing/the-list/list-entry/1041447,1041447,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Post 1831, ","ASHLAR, BRICK, ","SLATE, ",,24,HOWICK STREET (UPPER),,,,,Alnwick,Northumberland,,,NU 18567 12993,55.41051893,-1.70830553,25 August 1977,25 August 1977,235749
https://historicengland.org.uk/listing/the-list/list-entry/1041448,1041448,Listing,II,"HOWICK HOUSE&#x0D;
HOWICK STREET GARAGE",,"COACH WORKS, GARAGE, HOUSE, ","POST MEDIEVAL, ","Late C19, Post 1831, ","ASHLAR, BRICK, STONE, TIMBER, ","ASBESTOS, SLATE, ",HOWICK HOUSE,3,HOWICK STREET,,,,,Alnwick,Northumberland,,,NU 18573 13077,55.41126791,-1.70820381,25 August 1977,25 August 1977,235751
,,,,,,,,,,,HOWICK STREET GARAGE,,HOWICK STREET,,,,,Alnwick,Northumberland,,,NU 18573 13077,55.41126791,-1.70820381,25 August 1977,25 August 1977,235751
https://historicengland.org.uk/listing/the-list/list-entry/1041449,1041449,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ",,"ASHLAR, ","SLATE, ",,13-17,HOWICK STREET,,,,,Alnwick,Northumberland,,,NU 18584 12983,55.41043016,-1.70803871,25 August 1977,25 August 1977,235753
https://historicengland.org.uk/listing/the-list/list-entry/1041450,1041450,Listing,II,BARNDALE COTTAGE,,"HOUSE, ","POST MEDIEVAL, ","Post 1827, ","ASHLAR, ","SLATE, ",BARNDALE COTTAGE,,HOWLING LANE,,,,,Alnwick,Northumberland,,,NU 18273 13489,55.41498508,-1.71291376,25 August 1977,25 August 1977,235755
https://historicengland.org.uk/listing/the-list/list-entry/1041451,1041451,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Post 1831, ","ASHLAR, ","SLATE, ",,2 AND 4,LISBURN STREET,,,,,Alnwick,Northumberland,,,NU 18612 13029,55.41083986,-1.7075952,25 August 1977,25 August 1977,235758
https://historicengland.org.uk/listing/the-list/list-entry/1041452,1041452,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ",,"ASHLAR, BRICK, ","SLATE, ",,6,LISBURN STREET,,,,,Alnwick,Northumberland,,,NU 18596 13027,55.41081878,-1.70784932,25 August 1977,25 August 1977,235759
https://historicengland.org.uk/listing/the-list/list-entry/1041453,1041453,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ",,"ASHLAR, ","SLATE, ",,1,PERCY TERRACE,,,,,Alnwick,Northumberland,,,NU 18605 13008,55.41064637,-1.7077029,25 August 1977,25 August 1977,235761
,,,,,,,,,,,,1-5,LISBURN STREET,,,,,Alnwick,Northumberland,,,NU 18605 13008,55.41064637,-1.7077029,25 August 1977,25 August 1977,235761
https://historicengland.org.uk/listing/the-list/list-entry/1041454,1041454,Listing,II,ALNWICK BAPTIST CHURCH,,"BAPTIST CHAPEL, GATE, GATE PIER, ","POST MEDIEVAL, ","Built c1840, ","ASHLAR, CAST IRON, ","SLATE, ",ALNWICK BAPTIST CHURCH,,LISBURN STREET,,,,,Alnwick,Northumberland,,,NU 18585 13004,55.4106157,-1.70802368,25 August 1977,25 August 1977,235762
https://historicengland.org.uk/listing/the-list/list-entry/1041455,1041455,Listing,II,THE VICTORIA INFANTS SCHOOL,,"INFANT SCHOOL, RAGGED SCHOOL, ","POST MEDIEVAL, ","Constructed 1854, Constructed 1858-1859, ","ASHLAR, ","SLATE, ",THE VICTORIA INFANTS SCHOOL,,LISBURN STREET,,,,,Alnwick,Northumberland,,,NU 18530 12998,55.41056304,-1.70888999,25 August 1977,25 August 1977,235764
https://historicengland.org.uk/listing/the-list/list-entry/1041456,1041456,Listing,II,CORNER CAFE,,"HOUSE, SHOP, ","MODERN, POST MEDIEVAL, ","Early C18-Mid C18, Late C19-Early C20, ","PEBBLEDASH, RENDER, ","SLATE, ",,2,FENKLE STREET,,,,,Alnwick,Northumberland,,,NU 18603 13276,55.41305824,-1.70771863,25 August 1977,25 August 1977,235766
,,,,,,,,,,,CORNER CAFE,,MARKET PLACE,,,,,Alnwick,Northumberland,,,NU 18603 13276,55.41305824,-1.70771863,25 August 1977,25 August 1977,235766
https://historicengland.org.uk/listing/the-list/list-entry/1041457,1041457,Listing,II,REAR ELEVATION OF NUMBER 6 FENKLE STREET,,"SHOP, ","20TH CENTURY, POST MEDIEVAL, ","C20 alterations, Possible Post Medieval construction, ","BRICK, PEBBLEDASH, RENDER, ","SLATE, ",REAR ELEVATION OF NUMBER 6 FENKLE STREET,,MARKET PLACE,,,,,Alnwick,Northumberland,,,NU1861213302,55.41328908,-1.70756719,25 August 1977,25 August 1977,235767
https://historicengland.org.uk/listing/the-list/list-entry/1041458,1041458,Listing,II,THE CO-OP,,"SHOP, ","POST MEDIEVAL, ","Late C18, ","ASHLAR, BRICK, ","SLATE, ",,8,FENKLE STREET,,,,,Alnwick,Northumberland,,,NU 18612 13328,55.413522,-1.70757858,25 August 1977,25 August 1977,235769
,,,,,,,,,,,THE CO-OP,,MARKET PLACE,,,,,Alnwick,Northumberland,,,NU 18612 13328,55.413522,-1.70757858,25 August 1977,25 August 1977,235769
https://historicengland.org.uk/listing/the-list/list-entry/1041459,1041459,Listing,II,EASYCARE CENTRE,,"HOUSE, SHOP, ","POST MEDIEVAL, ","C18, Late C19, ","RENDER, ","SLATE, ",EASYCARE CENTRE,,MARKET PLACE,,,,,Alnwick,Northumberland,,,NU 18641 13325,55.41349709,-1.70711518,25 August 1977,25 August 1977,235770
https://historicengland.org.uk/listing/the-list/list-entry/1041461,1041461,Listing,II,No name for this Entry,,"FLATS, HOUSE, SHOP, ","MODERN, POST MEDIEVAL, ","C20, Early C19, ","ASHLAR, ","SLATE, ",,7 AND 9,MARKET STREET,,,,,Alnwick,Northumberland,,,NU 18692 13265,55.41295538,-1.70631631,25 August 1977,25 August 1977,235776
https://historicengland.org.uk/listing/the-list/list-entry/1041462,1041462,Listing,II,CROWN PUBLIC HOUSE,,"HOUSE, SHOP, ","POST MEDIEVAL, ","C18, Mid C19, ","ASHLAR, BRICK, ","SLATE, ",CROWN PUBLIC HOUSE,21 AND 23,MARKET STREET,,,,,Alnwick,Northumberland,,,NU 18657 13258,55.41289447,-1.70686691,25 August 1977,25 August 1977,235780
https://historicengland.org.uk/listing/the-list/list-entry/1041463,1041463,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","MODERN, POST MEDIEVAL, ","Early C19, Mid C19, Modern, ","ASHLAR, BRICK, ","SLATE, ",,33 AND 35,MARKET STREET,,,,,Alnwick,Northumberland,,,NU 18620 13246,55.41279022,-1.70744529,25 August 1977,25 August 1977,235783
https://historicengland.org.uk/listing/the-list/list-entry/1041465,1041465,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","MODERN, POST MEDIEVAL, ","C18, Modern, ","ASHLAR, ","SLATE, ",,8,MARKET STREET,,,,,Alnwick,Northumberland,,,NU 18686 13304,55.4133105,-1.70640382,25 August 1977,25 August 1977,235788
https://historicengland.org.uk/listing/the-list/list-entry/1041466,1041466,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","MODERN, POST MEDIEVAL, ","Early - Mid C19, Late C19, Modern, ","ASHLAR, ","SLATE, TILE, ",,1-5,NARROWGATE,,,,,Alnwick,Northumberland,,,NU 18617 13384,55.4140248,-1.70749523,25 August 1977,25 August 1977,235791
https://historicengland.org.uk/listing/the-list/list-entry/1041467,1041467,Listing,II,THE CROSS HOUSE,,"HOUSE, ","POST MEDIEVAL, ","Mid C19, ","ASHLAR, COBBLE, RUBBLE, ","SLATE, ",THE CROSS HOUSE,5,DODDS LANE,,,,,Alnwick,Northumberland,,,NU 18619 13177,55.41217195,-1.70747457,21 October 1975,21 October 1975,235702
https://historicengland.org.uk/listing/the-list/list-entry/1041468,1041468,Listing,II,TERRACE OF 4 HOUSES ON WEST SIDE TO NORTH OF WALL AN DREAR OF NO 2 GREEN BATT,,"BLACKSMITHS WORKSHOP, TERRACE, TERRACED HOUSE, ","POST MEDIEVAL, ","Mid C19, ","COBBLE, RUBBLE, ","SLATE, ",TERRACE OF 4 HOUSES ON WEST SIDE TO NORTH OF WALL AN DREAR OF NO 2 GREEN BATT,,DODDS LANE,,,,,Alnwick,Northumberland,,,NU 18619 13158,55.41200024,-1.70747048,21 October 1975,21 October 1975,235704
https://historicengland.org.uk/listing/the-list/list-entry/1041469,1041469,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","MODERN, POST MEDIEVAL, ","Early C18, Modern, ","BRICK, STONE, ","SLATE, ",,14,FENKLE STREET,,,,,Alnwick,Northumberland,,,NU 18609 13353,55.41375013,-1.70761834,25 August 1977,25 August 1977,235709
https://historicengland.org.uk/listing/the-list/list-entry/1041470,1041470,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","POST MEDIEVAL, ","Early c19, Mid C19, ","ASHLAR, ","SLATE, ",,16 AND 18,FENKLE STREET,,,,,Alnwick,Northumberland,,,NU 18609 13362,55.41383169,-1.70762297,25 August 1977,25 August 1977,235710
https://historicengland.org.uk/listing/the-list/list-entry/1041471,1041471,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Early C18-Mid C18, ","ASHLAR, BRICK, ","PANTILE, ",,22,FENKLE STREET,,,,,Alnwick,Northumberland,,,NU 18606 13382,55.41400977,-1.70766186,25 August 1977,25 August 1977,235712
https://historicengland.org.uk/listing/the-list/list-entry/1041472,1041472,Listing,II,THE MARKET TAVERN,,"HOUSE, ","POST MEDIEVAL, ","Late C18, ","ASHLAR, BRICK, ","SLATE, ",THE MARKET TAVERN,7,FENKLE STREET,,,,,Alnwick,Northumberland,,,NU 18581 13281,55.41310467,-1.70807318,25 August 1977,25 August 1977,235717
https://historicengland.org.uk/listing/the-list/list-entry/1041473,1041473,Listing,II,No name for this Entry,STONEWELL HOUSE,"MANSION HOUSE, OUTBUILDING, SHOP, ","MODERN, POST MEDIEVAL, ","Early C18, Mid C18, Modern, ","ASHLAR, BRICK, ","SLATE, ",,15-19,FENKLE STREET,,,,,Alnwick,Northumberland,,,NU 18581 13305,55.41331926,-1.70806892,25 August 1977,25 August 1977,235719
https://historicengland.org.uk/listing/the-list/list-entry/1041475,1041475,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","MODERN, POST MEDIEVAL, ","Early C19, Early C20, ","ASHLAR, BRICK, ","SLATE, ",,31,FENKLE STREET,,,,,Alnwick,Northumberland,,,NU 18580 13373,55.41393227,-1.70807252,25 August 1977,25 August 1977,235722
https://historicengland.org.uk/listing/the-list/list-entry/1041476,1041476,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","POST MEDIEVAL, ","Early C19, Late C19, ","ASHLAR, BRICK, ","SLATE, ",,37,FENKLE STREET,,,,,Alnwick,Northumberland,,,NU 18580 13397,55.41414512,-1.70806723,25 August 1977,25 August 1977,235723
https://historicengland.org.uk/listing/the-list/list-entry/1041477,1041477,Listing,II,THE PINFOLD,,"POUND, ","POST MEDIEVAL, ","Constructed before 1819, Moved 1819, ","ASHLAR, ",,THE PINFOLD,,GREEN BATT,,,,,Alnwick,Northumberland,,,NU 18785 13119,55.41163897,-1.70484839,25 August 1977,25 August 1977,235725
https://historicengland.org.uk/listing/the-list/list-entry/1041478,1041478,Listing,II,GREEN BATT HOUSE,,"OUTBUILDING, STABLE, VILLA, ","POST MEDIEVAL, ","Early C19, ","ASHLAR, ","SLATE, ",GREEN BATT HOUSE,,GREEN BATT,,,,,Alnwick,Northumberland,,,NU 18768 13065,55.41115825,-1.70512274,25 August 1977,25 August 1977,235729
https://historicengland.org.uk/listing/the-list/list-entry/1041479,1041479,Listing,II,GLEBELANDS LODGE,,"LODGE, ","MODERN, POST MEDIEVAL, ","Early C19, Modern, ","ASHLAR, BRICK, ","SLATE, ",GLEBELANDS LODGE,,GREEN BATT,,,,,Alnwick,Northumberland,,,NU 18812 13096,55.41143513,-1.70442636,25 August 1977,25 August 1977,235731
https://historicengland.org.uk/listing/the-list/list-entry/1041480,1041480,Listing,II,No name for this Entry,THE CORNER HOUSE,"CELLAR, HOUSE, SHOP, YARD, ","POST MEDIEVAL, ","Post 1830, ","ASHLAR, BRICK, ","SLATE, ",,20 AND 22,GREEN BATT,,,,,Alnwick,Northumberland,,,NU 18620 13128,55.41173169,-1.70746013,25 August 1977,25 August 1977,235734
https://historicengland.org.uk/listing/the-list/list-entry/1041481,1041481,Listing,II,WALL AT REAR OF NUMBER 22,,"WALL, ","POST MEDIEVAL, ","Pre 1899, ","RUBBLE, ",,WALL AT REAR OF NUMBER 22,,GREEN BATT,,,,,Alnwick,Northumberland,,,NU 18626 13147,55.41189408,-1.70736333,25 August 1977,25 August 1977,235735
https://historicengland.org.uk/listing/the-list/list-entry/1041482,1041482,Listing,II,FORMER WORKHOUSE AND KEEPER'S HOUSE,,"WORKHOUSE, ","POST MEDIEVAL, ","1870, ","ASHLAR, BRICK, RUBBLE, ","SLATE, ",FORMER WORKHOUSE AND KEEPER'S HOUSE,,GREEN BATT,,,,,Alnwick,Northumberland,,,NU 18804 13148,55.41190049,-1.70455247,25 August 1977,25 August 1977,235739
https://historicengland.org.uk/listing/the-list/list-entry/1041483,1041483,Listing,II,"NUMBER 2, THE TANNERS ARMS AND NUMBERS 4 AND 6",,"HOUSE, INN, ","POST MEDIEVAL, ","Early C19, ","ASHLAR, ","SLATE, ",,4 AND 6,HOTSPUR PLACE,,,,,Alnwick,Northumberland,,,NU 18827 13132,55.41175439,-1.7041977,25 August 1977,25 August 1977,235742
,,,,,,,,,,,BREWERS ARMS,,HOTSPUR PLACE,,,,,Alnwick,Northumberland,,,NU 18827 13132,55.41175439,-1.7041977,25 August 1977,25 August 1977,235742
,,,,,,,,,,,THE TANNERS ARMS,2,HOTSPUR PLACE,,,,,Alnwick,Northumberland,,,NU 18827 13132,55.41175439,-1.7041977,25 August 1977,25 August 1977,235742
https://historicengland.org.uk/listing/the-list/list-entry/1041485,1041485,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","MODERN, POST MEDIEVAL, ","Early C19, Early C20, Late C18, Late C19, ","ASHLAR, BRICK, ","SLATE, ",,13-17,BONDGATE WITHOUT,,,,,Alnwick,Northumberland,,,NU 18964 13118,55.41162487,-1.70202112,25 August 1977,25 August 1977,235652
https://historicengland.org.uk/listing/the-list/list-entry/1041486,1041486,Listing,II,THE FLEECE INN,,"HOUSE, PUBLIC HOUSE, ","POST MEDIEVAL, ","Early C19, Mid C19, ","ASHLAR, ","SLATE, ",THE FLEECE INN,49,BONDGATE WITHOUT,,,,,Alnwick,Northumberland,,,NU 18864 13198,55.41234544,-1.70360408,25 August 1977,25 August 1977,235654
https://historicengland.org.uk/listing/the-list/list-entry/1041487,1041487,Listing,II,War Memorial,,"WAR MEMORIAL (FREESTANDING), ","EARLY 20TH CENTURY, MID 20TH CENTURY, ","Constructed 1920, Post 1945 additions, ","BRONZE, ",,War Memorial,Bondgate Without,,,,,,Alnwick,Northumberland,,,NU 19050 13076,55.41124496,-1.70067226,25 August 1977,25 August 1977,235656
https://historicengland.org.uk/listing/the-list/list-entry/1041488,1041488,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","C18, ","ASHLAR, BRICK, ","SLATE, ",,10,BONDGATE WITHOUT,,,,,Alnwick,Northumberland,,,NU 19021 13111,55.41156152,-1.70112923,25 August 1977,25 August 1977,235658
https://historicengland.org.uk/listing/the-list/list-entry/1041489,1041489,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Early C19, ","ASHLAR, BRICK, ","SLATE, ",,20,BONDGATE WITHOUT,,,,,Alnwick,Northumberland,,,NU 18990 13139,55.4118107,-1.70162011,25 August 1977,25 August 1977,235660
https://historicengland.org.uk/listing/the-list/list-entry/1041490,1041490,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Mid C19, ","ASHLAR, ","SLATE, ",,52,BONDGATE WITHOUT,,,,,Alnwick,Northumberland,,,NU 18872 13233,55.41266165,-1.70347275,25 August 1977,25 August 1977,235663
https://historicengland.org.uk/listing/the-list/list-entry/1041492,1041492,Listing,II,WATER TOWER ON WEST SIDE OF KITCHEN GARDEN,,"WATER TOWER, ","POST MEDIEVAL, ","1851, ","ASHLAR, ",,WATER TOWER ON WEST SIDE OF KITCHEN GARDEN,,CASTLE GARDENS,,,,,Alnwick,Northumberland,,,NU 18953 13313,55.41337418,-1.7021925,25 August 1977,25 August 1977,235669
https://historicengland.org.uk/listing/the-list/list-entry/1041493,1041493,Listing,II,No name for this Entry,,"HOUSE, PAVEMENT, ","POST MEDIEVAL, ","Early C19, ","ASHLAR, BRICK, ","SLATE, ",,2-6,CHAPEL LANE,,,,,Alnwick,Northumberland,,,NU 18586 13164,55.41205687,-1.70798852,25 August 1977,25 August 1977,235672
https://historicengland.org.uk/listing/the-list/list-entry/1041495,1041495,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","MODERN, POST MEDIEVAL, ","C18, Modern, ","RENDER, ","SLATE, ",,19,CLAYPORT STREET,,,,,Alnwick,Northumberland,,,NU 18511 13196,55.41233906,-1.70917785,25 August 1977,25 August 1977,235677
https://historicengland.org.uk/listing/the-list/list-entry/1041496,1041496,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","POST MEDIEVAL, ","Early C19, Late C19, ","ASHLAR, ","SLATE, ",,25 AND 25A,CLAYPORT STREET,,,,,Alnwick,Northumberland,,,NU 18485 13174,55.41214595,-1.70958519,25 August 1977,25 August 1977,235679
https://historicengland.org.uk/listing/the-list/list-entry/1041497,1041497,Listing,II,PANT OUTSIDE WESTGATE HOUSE,,"DRINKING FOUNTAIN, ",,,,,PANT OUTSIDE WESTGATE HOUSE,,CLAYPORT STREET,,,,,Alnwick,Northumberland,,,NU 18411 13129,55.41174191,-1.71075752,25 August 1977,25 August 1977,235680
https://historicengland.org.uk/listing/the-list/list-entry/1041498,1041498,Listing,II,GROSVENOR TERRACE (1 AND 2),,"HOUSE, ","POST MEDIEVAL, ","Early C19, ","ASHLAR, BRICK, ","SLATE, ",GROSVENOR TERRACE (1 AND 2),,CLAYPORT STREET,,,,,Alnwick,Northumberland,,,NU 18322 13093,55.41142411,-1.71216685,25 August 1977,25 August 1977,235682
https://historicengland.org.uk/listing/the-list/list-entry/1041499,1041499,Listing,II,"GROSVENOR TERRACE (3, 4 AND 5)",,"HOUSE, RAINWATER HEAD, ","POST MEDIEVAL, ","1834, Early C19, ","RENDER, ","SLATE, ","GROSVENOR TERRACE (3, 4 AND 5)",,CLAYPORT STREET,,,,,Alnwick,Northumberland,,,NU 18338 13106,55.41153873,-1.71192185,25 August 1977,25 August 1977,235683
https://historicengland.org.uk/listing/the-list/list-entry/1041500,1041500,Listing,II,CLIVE COTTAGE,,"HOUSE, ","POST MEDIEVAL, ","Pre 1827, ","ASHLAR, ","SLATE, ",CLIVE COTTAGE,,CLAYPORT STREET,,,,,Alnwick,Northumberland,,,NU 18252 13040,55.41095073,-1.7132743,25 August 1977,25 August 1977,235685
https://historicengland.org.uk/listing/the-list/list-entry/1041501,1041501,Listing,II,HIGH PANT (CLAYPORT BANK),,"SHED, ","POST MEDIEVAL, ","C18, ","ASHLAR, ",,HIGH PANT (CLAYPORT BANK),,CLAYPORT STREET,,,,,Alnwick,Northumberland,,,NU 18153 12881,55.40952993,-1.71485663,25 August 1977,25 August 1977,235687
https://historicengland.org.uk/listing/the-list/list-entry/1041502,1041502,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Early C19, ","ASHLAR, STONE, ","SLATE, ",,1-3,CROFT PLACE,,,,,Alnwick,Northumberland,,,NU 18809 13065,55.41115083,-1.7044759,25 August 1977,25 August 1977,235691
https://historicengland.org.uk/listing/the-list/list-entry/1041503,1041503,Listing,II,FORMER PANT,,"PILLAR BOX, ","POST MEDIEVAL, ","Probably constructed early C19, ",,,FORMER PANT,,DENWICK ROAD,,,,,Alnwick,Northumberland,,,NU1919813094,55.41140023,-1.69832771,25 August 1977,25 August 1977,235694
https://historicengland.org.uk/listing/the-list/list-entry/1041504,1041504,Listing,II,NO 20 AND MILL AT REAR,,"HOUSE, MILL, ","POST MEDIEVAL, ","Before 1851, ","RUBBLE, ",,NO 20 AND MILL AT REAR,,DISPENSARY STREET,,,,,Alnwick,Northumberland,,,NU 18385 13316,55.41342583,-1.71115925,25 August 1977,25 August 1977,235698
https://historicengland.org.uk/listing/the-list/list-entry/1041505,1041505,Listing,II,FORMER MALTHOUSE TO NORTH OF NO 20,,"MALT HOUSE, ","POST MEDIEVAL, ","Early C19, Mid C19, ","ASHLAR, COBBLE, RUBBLE, ","SLATE, ",FORMER MALTHOUSE TO NORTH OF NO 20,,DISPENSARY STREET,,,,,Alnwick,Northumberland,,,NU 18392 13341,55.4136502,-1.71104705,25 August 1977,25 August 1977,235699
https://historicengland.org.uk/listing/the-list/list-entry/1041506,1041506,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Late C18/Early C19, ","ASHLAR, ","SLATE, ",,14,BAILIFFGATE,,,,,Alnwick,Northumberland,,,NU 18502 13622,55.41617434,-1.70929725,25 August 1977,25 August 1977,235606
https://historicengland.org.uk/listing/the-list/list-entry/1041507,1041507,Listing,II,No name for this Entry,RED KION PUBLIC HOUSE,"HOUSE, PUBLIC HOUSE, SHOP, ","POST MEDIEVAL, ","Early C19, ","ASHLAR, ","SLATE, ",,22-26,BAILIFFGATE,,,,,Alnwick,Northumberland,,,NU 18468 13631,55.41625212,-1.70983293,25 August 1977,25 August 1977,235608
https://historicengland.org.uk/listing/the-list/list-entry/1041508,1041508,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Early C19, ","ASHLAR, ","SLATE, ",,28 AND 30,BAILIFFGATE,,,,,Alnwick,Northumberland,,,NU 18450 13634,55.41628153,-1.71011034,25 August 1977,25 August 1977,235609
https://historicengland.org.uk/listing/the-list/list-entry/1041509,1041509,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","C18, ","BRICK, RUBBLE, ","SLATE, ",,1A AND 1B,BAILIFFGATE,,,,,Alnwick,Northumberland,,,NU 18535 13548,55.41550239,-1.70878258,25 August 1977,25 August 1977,235611
https://historicengland.org.uk/listing/the-list/list-entry/1041510,1041510,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Early C19-Mid C19, ","ASHLAR, ","SLATE, ",,5 AND 7,BAILIFFGATE,,,,,Alnwick,Northumberland,,,NU 18508 13586,55.41584985,-1.70919296,25 August 1977,25 August 1977,235613
https://historicengland.org.uk/listing/the-list/list-entry/1041511,1041511,Listing,II,No name for this Entry,,"HOUSE, RAILINGS, ","POST MEDIEVAL, ","Late C18, ","ASHLAR, ","SLATE, ",,13 AND 15,BAILIFFGATE,,,,,Alnwick,Northumberland,,,NU 18472 13602,55.41599031,-1.70977069,25 August 1977,25 August 1977,235615
https://historicengland.org.uk/listing/the-list/list-entry/1041512,1041512,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","C18, ","ASHLAR, ","SLATE, ",,17 AND 19,BAILIFFGATE,,,,,Alnwick,Northumberland,,,NU 18460 13607,55.41603839,-1.7099609,25 August 1977,25 August 1977,235616
https://historicengland.org.uk/listing/the-list/list-entry/1041514,1041514,Listing,II,No name for this Entry,,"HOUSE, ","POST MEDIEVAL, ","Late C18, ","ASHLAR, ","SLATE, ",,8,BONDGATE WITHIN,,,,,Alnwick,Northumberland,,,NU 18848 13251,55.41282765,-1.70384487,25 August 1977,25 August 1977,235622
https://historicengland.org.uk/listing/the-list/list-entry/1041515,1041515,Listing,II,No name for this Entry,,"HOUSE, SHOP, ","MODERN, POST MEDIEVAL, ","C20, Late C18, ","ASHLAR, BRICK, ","SLATE, ",,10,BONDGATE WITHIN,,,,,Alnwick,Northumberland,,,NU 18842 13255,55.41285879,-1.70393974,25 August 1977,25 August 1977,235624
